,,,,Margin,Dollars,Dollars,Dollars,Sale_Date,Volume Sold (Liters),Volume Sold (Liters),MarginRatio,day_of_sale,DaysOpen,AverageSalesPerDay,MarginRatio,Dollars,Dollars,Margin,Volume Sold (Liters),Volume Sold (Liters),MarginRatio,Dollars,Dollars,Margin,Volume Sold (Liters),Volume Sold (Liters),Dominant_Sale_Category
,,,,Mean2015,AverageDollars2015,NumberOfSales2015,TotalDollars2015,DaysOpenTemp,AverageVolume2015,TotalVolume2015,Median2015,DaysOpenTemp,,,Median2015q1,AverageDollars2015q1,TotalDollars2015q1,Mean2015q1,AverageVolume2015q1,TotalVolume2015q1,Median2016q1,AverageDollars2016q1,TotalDollars2016q1,Mean2016q1,AverageVolume2016q1,TotalVolume2016q1,
Store Number,Zip Code,City,County Number,,,,,,,,,,,,,,,,,,,,,,,,
4319,50548,HUMBOLDT,46.0,4.73835443038,104.983670886,79.0,8293.71,1970-01-01 00:00:00.000000038,9.23734177215,729.75,0.333333333333,3,3,0.50641025641,0.333333333333,166.27125,2660.34,5.739375,10.40625,166.5,0.333333333333,61.1569565217,1406.61,3.79,6.78260869565,156.0,
4320,50220,PERRY,8.0,4.96809160305,138.790763359,131.0,18181.59,1970-01-01 00:00:00.000000044,10.5419847328,1381.0,0.333333333333,3,3,0.839743589744,0.333333333333,95.55225,3822.09,4.99875,6.89375,275.75,0.333333333333,171.874814815,4640.62,5.62740740741,15.3425925926,414.25,
4321,50616,CHARLES CITY,34.0,4.59943661972,134.056197183,71.0,9517.99,1970-01-01 00:00:00.000000036,14.3661971831,1020.0,0.333333333333,3,3,0.455128205128,0.333333333333,116.946315789,2221.98,4.13684210526,9.72368421053,184.75,0.333439187044,47.0158823529,799.27,4.69,4.10294117647,69.75,
4324,50530,DAYTON,94.0,5.09090909091,83.5587878788,66.0,5514.88,1970-01-01 00:00:00.000000027,6.32954545455,417.75,0.333403865143,2,2,0.634615384615,0.333333333333,112.759047619,2367.94,5.38714285714,7.97619047619,167.5,0.333333333333,68.1488888889,1840.02,4.64851851852,4.07407407407,110.0,
4326,50249,STRATFORD,40.0,5.65603174603,66.6619047619,63.0,4199.7,1970-01-01 00:00:00.000000027,5.21666666667,328.65,0.333333333333,2,2,0.605769230769,0.333333333333,94.44,849.96,4.91222222222,9.58333333333,86.25,0.333392582059,78.543125,1256.69,6.12375,6.65625,106.5,
4334,52001,DUBUQUE,31.0,4.26904761905,228.088809524,84.0,19159.46,1970-01-01 00:00:00.000000040,20.0369047619,1683.1,0.333333333333,4,4,0.403846153846,0.333333333333,166.589090909,3664.96,4.54863636364,11.4886363636,252.75,0.333483958427,157.928181818,5211.63,4.77060606061,12.5727272727,414.9,
4336,51237,GEORGE,60.0,4.92988505747,48.6306896552,87.0,4230.87,1970-01-01 00:00:00.000000037,3.24988505747,282.74,0.333333333333,3,3,0.557692307692,0.333333333333,73.3230769231,953.2,5.38230769231,4.44230769231,57.75,0.333333333333,32.7381818182,1080.36,4.77787878788,2.81818181818,93.0,
4337,51241,LARCHWOOD,60.0,7.66925925926,109.953518519,54.0,5937.49,1970-01-01 00:00:00.000000024,5.82314814815,314.45,0.333368062791,1,1,1.03846153846,0.333420297417,157.07,1727.77,9.50636363636,7.13636363636,78.5,0.333333333333,104.57,1986.83,7.88157894737,4.85526315789,92.25,
4344,50111,GRIMES,77.0,5.292704,29.746224,625.0,18591.39,1970-01-01 00:00:00.000000055,1.908096,1192.56,0.333333333333,5,5,2.40384615385,0.333333333333,29.7069047619,3743.07,5.50563492063,1.85198412698,233.35,0.333333333333,29.0449358974,4531.01,5.31852564103,1.715,267.54,
4345,50112,GRINNELL,79.0,4.15955,37.7208,400.0,15088.32,1970-01-01 00:00:00.000000052,2.299475,919.79,0.333333333333,3,3,2.5641025641,0.333333333333,31.1005681818,2736.85,4.67375,2.05227272727,180.6,0.333333333333,32.4413461538,3373.9,3.75692307692,2.19038461538,227.8,
4346,52332,SHELLSBURG,6.0,4.48929889299,31.6612177122,271.0,8580.19,1970-01-01 00:00:00.000000052,2.78051660517,753.52,0.333333333333,3,3,1.73717948718,0.333333333333,28.7961538462,1871.75,4.53384615385,2.36723076923,153.87,0.333481547354,36.2143103448,2100.43,5.00413793103,2.69137931034,156.1,
4355,50248,STORY CITY,85.0,3.69363636364,90.2529090909,55.0,4963.91,1970-01-01 00:00:00.000000026,6.82018181818,375.11,0.333333333333,2,2,0.528846153846,0.333558863329,120.744615385,1569.68,4.44538461538,10.8553846154,141.12,0.333429505674,54.94,549.4,3.496,5.9,59.0,
4359,50263,WAUKEE,25.0,3.93171428571,80.5891428571,35.0,2820.62,1970-01-01 00:00:00.000000017,6.30714285714,220.75,0.333481547354,1,1,0.673076923077,0.333643122677,88.66,797.94,3.57222222222,9.02777777778,81.25,0.333333333333,73.4882352941,1249.3,3.85352941176,4.84588235294,82.38,
4361,50313,DES MOINES,77.0,3.94893617021,66.7510638298,94.0,6274.6,1970-01-01 00:00:00.000000040,4.35978723404,409.82,0.333333333333,3,3,0.602564102564,0.333333333333,70.63,1200.71,5.68705882353,5.48352941176,93.22,0.33343962585,45.62225,1824.89,2.943,4.0995,163.98,
4362,50226,POLK CITY,77.0,3.84876712329,89.4154794521,73.0,6527.33,1970-01-01 00:00:00.000000034,5.92726027397,432.69,0.333525678015,3,3,0.467948717949,0.33353107909,145.255,1162.04,5.5875,8.0625,64.5,0.333540697207,93.9033333333,1690.26,4.01,6.29444444444,113.3,
4368,50131,JOHNSTON,77.0,4.280625,61.9571875,64.0,3965.26,1970-01-01 00:00:00.000000029,4.6175,295.52,0.333333333333,2,2,0.615384615385,0.333333333333,58.8436842105,1118.03,4.42421052632,4.67105263158,88.75,0.333333333333,52.7064285714,737.89,3.68428571429,3.11928571429,43.67,
4370,50211,NORWALK,91.0,4.16654545455,63.2794545455,55.0,3480.37,1970-01-01 00:00:00.000000029,4.80272727273,264.15,0.333333333333,2,2,0.528846153846,0.333467959074,56.4075,676.89,4.36166666667,4.21666666667,50.6,0.33351332768,69.8795454545,1537.35,5.06727272727,5.84954545455,128.69,
4371,50265,WEST DES MOINES,77.0,3.858125,81.53421875,64.0,5218.19,1970-01-01 00:00:00.000000026,5.19171875,332.27,0.333482359576,3,3,0.410256410256,0.33353589507,83.8592857143,1174.03,4.81571428571,5.37285714286,75.22,0.333333333333,96.788,1451.82,5.11733333333,6.15,92.25,
4373,50266,WEST DES MOINES,77.0,4.35695652174,90.2092391304,92.0,8299.25,1970-01-01 00:00:00.000000036,5.68510869565,523.03,0.333483958427,4,4,0.442307692308,0.333483958427,85.8057894737,1630.31,4.05631578947,5.42263157895,103.03,0.333333333333,85.6663636364,1884.66,4.51045454545,4.92454545455,108.34,
4374,50111,GRIMES,77.0,3.95260869565,84.9567391304,46.0,3908.01,1970-01-01 00:00:00.000000027,6.29608695652,289.62,0.333333333333,3,3,0.294871794872,0.33359941324,84.355,674.84,2.85625,6.98375,55.87,0.333635539438,57.9858823529,985.76,3.36058823529,3.86235294118,65.66,
4375,50111,GRIMES,77.0,3.81685714286,71.7331428571,70.0,5021.32,1970-01-01 00:00:00.000000032,5.22757142857,365.93,0.333333333333,3,3,0.448717948718,0.333545918367,78.8390909091,867.23,4.07363636364,5.75636363636,63.32,0.333425516224,70.2411111111,1264.34,3.02888888889,5.38722222222,96.97,
4376,50401,MASON CITY,17.0,3.74831775701,77.1885981308,107.0,8259.18,1970-01-01 00:00:00.000000043,6.86495327103,734.55,0.333333333333,3,3,0.685897435897,0.333483958427,77.6947826087,1786.98,3.88956521739,6.4652173913,148.7,0.333333333333,67.9356666667,2038.07,4.008,6.08766666667,182.63,
4377,50313,DES MOINES,77.0,3.3896,68.3818,100.0,6838.18,1970-01-01 00:00:00.000000035,3.9557,395.57,0.333333333333,3,3,0.641025641026,0.333333333333,69.7541176471,1185.82,2.75470588235,3.76,63.92,0.333333333333,32.1926315789,1223.32,3.88289473684,1.67184210526,63.53,
4380,52358,WEST BRANCH,16.0,4.35392857143,101.831428571,28.0,2851.28,1970-01-01 00:00:00.000000016,7.31785714286,204.9,0.333333333333,2,2,0.269230769231,0.33340864588,92.085,368.34,4.5425,5.8875,23.55,0.333619948409,131.646,658.23,3.412,6.8,34.0,
4382,50265,WEST DES MOINES,77.0,3.61953125,51.654375,128.0,6611.76,1970-01-01 00:00:00.000000048,3.291953125,421.37,0.333333333333,3,3,0.820512820513,0.333333333333,54.7445,1094.89,3.6955,3.389,67.78,0.333333333333,39.4248571429,1379.87,3.47171428571,2.508,87.78,
4384,50003,ADEL,25.0,3.7364,73.0621,100.0,7306.21,1970-01-01 00:00:00.000000042,5.9631,596.31,0.333483499629,3,3,0.641025641026,0.333333333333,85.0672,2126.68,3.5104,7.628,190.7,0.333408577878,66.6786956522,1533.61,4.32782608696,5.92304347826,136.23,
4387,51360,SPIRIT LAKE,30.0,3.66833333333,105.864375,48.0,5081.49,1970-01-01 00:00:00.000000023,8.39416666667,402.92,0.333460907128,2,2,0.461538461538,0.333333333333,115.968461538,1507.59,3.17230769231,8.34615384615,108.5,0.333545108005,79.1381818182,870.52,3.63181818182,7.58,83.38,
4388,50325,CLIVE,77.0,2.855,58.114,20.0,1162.28,1970-01-01 00:00:00.000000013,3.403,68.06,0.333333333333,1,1,0.384615384615,0.333333333333,46.26,185.04,6.3125,2.1625,8.65,0.333571088921,37.0294444444,666.53,2.37,3.22055555556,57.97,
4392,50325,CLIVE,77.0,3.84614379085,41.18,153.0,6300.54,1970-01-01 00:00:00.000000046,2.6668627451,408.03,0.333333333333,4,4,0.735576923077,0.333545108005,73.6836842105,1399.99,3.65421052632,4.48105263158,85.14,0.333333333333,47.0486666667,2117.19,4.21844444444,3.276,147.42,
4396,50669,REINBECK,38.0,4.24392857143,117.027857143,28.0,3276.78,1970-01-01 00:00:00.000000019,9.96428571429,279.0,0.333504532763,2,2,0.269230769231,0.333504532763,138.715,1664.58,4.59666666667,10.0,120.0,0.333333333333,64.362,321.81,3.284,8.55,42.75,
4402,52327,RIVERSIDE,92.0,3.95252252252,105.933693694,111.0,11758.64,1970-01-01 00:00:00.000000044,8.53792792793,947.71,0.333481547354,3,3,0.711538461538,0.333545108005,90.0734782609,2071.69,3.61782608696,6.86260869565,157.84,0.33353107909,128.435909091,2825.59,4.29727272727,9.73227272727,214.11,
4404,50021,ANKENY,77.0,3.76516129032,86.4527419355,62.0,5360.07,1970-01-01 00:00:00.000000031,6.37983870968,395.55,0.333504818221,3,3,0.397435897436,0.333333333333,69.5909090909,765.5,3.27090909091,5.73636363636,63.1,0.333333333333,73.2375,878.85,3.56833333333,4.73333333333,56.8,
4405,50021,ANKENY,77.0,4.23983739837,45.2826829268,123.0,5569.77,1970-01-01 00:00:00.000000041,3.15666666667,388.27,0.333480760725,3,3,0.788461538462,0.333517699115,49.0065517241,1421.19,3.66310344828,3.90517241379,113.25,0.333333333333,37.7553488372,1623.48,3.95790697674,2.90720930233,125.01,
4408,50036,BOONE,8.0,3.2232,117.054,25.0,2926.35,1970-01-01 00:00:00.000000018,7.604,190.1,0.333333333333,1,1,0.480769230769,0.333333333333,114.4175,915.34,3.16125,7.7625,62.1,0.333333333333,77.9645454545,857.61,2.82363636364,8.30909090909,91.4,
4409,50036,BOONE,8.0,4.04045454545,124.4,22.0,2736.8,1970-01-01 00:00:00.000000014,10.2577272727,225.67,0.33353539301,3,3,0.141025641026,0.333603667845,142.54,855.24,4.45833333333,14.0616666667,84.37,0.333333333333,90.9671428571,636.77,2.71142857143,6.35714285714,44.5,
4410,50220,PERRY,8.0,3.60571428571,64.861547619,84.0,5448.37,1970-01-01 00:00:00.000000039,5.65511904762,475.03,0.333333333333,2,2,0.807692307692,0.333333333333,73.1911764706,1244.25,3.44294117647,7.52882352941,127.99,0.333333333333,58.5557142857,1229.67,4.5980952381,4.45571428571,93.57,
4411,50069,DE SOTO,25.0,4.41785714286,64.773877551,98.0,6347.84,1970-01-01 00:00:00.000000036,5.27632653061,517.08,0.333504818221,3,3,0.628205128205,0.333429505674,63.8389285714,1787.49,3.87642857143,6.13571428571,171.8,0.333635539438,67.0223529412,1139.38,4.35235294118,5.18235294118,88.1,
4414,51559,NEOLA,78.0,3.57277777778,73.0603703704,54.0,3945.26,1970-01-01 00:00:00.000000026,5.79944444444,313.17,0.333333333333,3,3,0.346153846154,0.333333333333,81.2363636364,893.6,3.64636363636,5.37636363636,59.14,0.333333333333,120.456666667,1084.11,4.75777777778,6.35555555556,57.2,
4415,50601,ACKLEY,42.0,4.22902439024,79.9782926829,41.0,3279.11,1970-01-01 00:00:00.000000019,6.8287804878,279.98,0.333333333333,3,3,0.262820512821,0.333333333333,152.065714286,1064.46,4.15142857143,15.5357142857,108.75,0.333545513186,52.50875,840.14,3.809375,4.503125,72.05,
4416,50048,CASEY,39.0,3.66714285714,145.023214286,28.0,4060.65,1970-01-01 00:00:00.000000016,9.18571428571,257.2,0.333333333333,3,3,0.179487179487,0.333564633474,141.1675,1129.34,3.93875,10.25,82.0,0.333333333333,120.33,1082.97,3.67666666667,9.55555555556,86.0,
4418,51577,WALNUT,78.0,4.23179487179,102.45025641,39.0,3995.56,1970-01-01 00:00:00.000000021,7.12051282051,277.7,0.333333333333,1,1,0.75,0.333589546503,85.5577777778,770.02,3.04888888889,7.0,63.0,0.333333333333,118.756923077,1543.84,5.70692307692,6.5,84.5,
4421,50441,HAMPTON,35.0,4.22321428571,107.750714286,28.0,3017.02,1970-01-01 00:00:00.000000010,6.43678571429,180.23,0.333394743306,2,2,0.269230769231,0.333486926197,137.0075,1096.06,6.73125,6.00125,48.01,0.333540697207,103.875,623.25,3.42666666667,9.83333333333,59.0,
4426,50158,MARSHALLTOWN,64.0,4.16136363636,91.1713636364,308.0,28080.78,1970-01-01 00:00:00.000000052,6.29792207792,1939.76,0.333333333333,3,3,1.97435897436,0.333453496756,83.1215189873,6566.6,3.81417721519,6.32696202532,499.83,0.333333333333,71.0246428571,5966.07,4.58583333333,5.1575,433.23,
4427,52317,NORTH LIBERTY,52.0,4.1924137931,77.3998275862,58.0,4489.19,1970-01-01 00:00:00.000000027,5.60810344828,325.27,0.333333333333,2,2,0.557692307692,0.333333333333,64.1907692308,834.48,4.21076923077,3.88461538462,50.5,0.333456153279,46.5842857143,978.27,4.21285714286,2.97619047619,62.5,
4428,50014,AMES,85.0,4.79819672131,127.406229508,61.0,7771.78,1970-01-01 00:00:00.000000033,8.64262295082,527.2,0.333453496756,2,2,0.586538461538,0.333483958427,151.846153846,1974.0,4.30384615385,10.4230769231,135.5,0.333525678015,111.441,2228.82,5.901,8.675,173.5,
4429,50054,COLFAX,50.0,3.97625,112.0725,40.0,4482.9,1970-01-01 00:00:00.000000024,7.07825,283.13,0.333333333333,4,4,0.192307692308,0.333486660534,99.11,891.99,4.11111111111,6.45555555556,58.1,0.333393415044,130.662,1306.62,5.651,8.25,82.5,
4433,50317,PLEASANT HILL,77.0,3.59085106383,73.3840425532,47.0,3449.05,1970-01-01 00:00:00.000000019,5.81936170213,273.51,0.333333333333,2,2,0.451923076923,0.33370054223,71.3666666667,428.2,2.68166666667,6.0,36.0,0.333399497155,48.9823076923,1273.54,3.98384615385,2.96923076923,77.2,
4434,51246,ROCK RAPIDS,60.0,5.03658536585,76.7068292683,82.0,6289.96,1970-01-01 00:00:00.000000040,5.96548780488,489.17,0.333394743306,3,3,0.525641025641,0.333333333333,73.8152941176,1254.86,5.82882352941,6.44117647059,109.5,0.333333333333,78.0804347826,1795.85,4.32260869565,5.60304347826,128.87,
4436,50010,AMES,85.0,4.61542168675,114.418072289,83.0,9496.7,1970-01-01 00:00:00.000000037,9.04759036145,750.95,0.333481547354,2,2,0.798076923077,0.333526682135,117.467058824,1996.94,4.23352941176,9.05882352941,154.0,0.333333333333,89.403,1788.06,4.948,7.206,144.12,
4437,50010,AMES,85.0,3.63661538462,72.5507692308,65.0,4715.8,1970-01-01 00:00:00.000000037,5.89107692308,382.92,0.333545918367,2,2,0.625,0.333408577878,68.87,1170.79,3.72470588235,5.93882352941,100.96,0.333483958427,71.4152173913,1642.55,4.12608695652,5.61434782609,129.13,
4438,50010,AMES,85.0,3.61369047619,58.0653571429,84.0,4877.49,1970-01-01 00:00:00.000000036,4.18654761905,351.67,0.333470078645,2,2,0.807692307692,0.333535476046,70.2252941176,1193.83,4.00823529412,4.85411764706,82.52,0.333333333333,51.6828571429,1085.34,3.36761904762,4.41380952381,92.69,
4439,52213,CENTER POINT,57.0,4.07684931507,55.4868493151,146.0,8101.08,1970-01-01 00:00:00.000000046,5.37157534247,784.25,0.333333333333,2,2,1.40384615385,0.333333333333,83.2119230769,2163.51,4.28153846154,7.47115384615,194.25,0.333480760725,55.7827586207,1617.7,4.61103448276,3.8275862069,111.0,
4443,52324,PALO,57.0,4.08222222222,140.571111111,27.0,3795.42,1970-01-01 00:00:00.000000016,11.8888888889,321.0,0.333333333333,1,1,0.519230769231,0.333522404991,140.28,420.84,3.38666666667,10.0,30.0,0.333333333333,112.510909091,1237.62,5.64909090909,8.91818181818,98.1,
4444,51055,SLOAN,97.0,3.75304347826,101.210434783,92.0,9311.36,1970-01-01 00:00:00.000000042,7.30619565217,672.17,0.33350321937,3,3,0.589743589744,0.333333333333,104.351818182,2295.74,3.27954545455,8.06227272727,177.37,0.333333333333,68.7638095238,1444.04,3.12523809524,5.75952380952,120.95,
4446,50322,URBANDALE,77.0,2.95266272189,55.4355029586,169.0,9368.6,1970-01-01 00:00:00.000000052,3.02278106509,510.85,0.333333333333,3,3,1.08333333333,0.333333333333,54.548372093,2345.58,2.80720930233,2.63651162791,113.37,0.333333333333,43.6794736842,2489.73,2.93315789474,2.91280701754,166.03,
4449,50322,URBANDALE,77.0,4.36605263158,75.6547368421,38.0,2874.88,1970-01-01 00:00:00.000000021,5.56,211.28,0.333333333333,4,4,0.182692307692,0.333399497155,101.69625,813.57,5.67375,7.375,59.0,0.333333333333,44.4927272727,489.42,3.18,2.82545454545,31.08,
4450,50323,URBANDALE,77.0,3.95793103448,76.3286206897,58.0,4427.06,1970-01-01 00:00:00.000000034,5.02310344828,291.34,0.333333333333,4,4,0.278846153846,0.333468727592,61.5516666667,738.62,4.07833333333,4.46833333333,53.62,0.333333333333,60.6964285714,849.75,3.00714285714,5.94642857143,83.25,
4452,51105,SIOUX CITY,97.0,3.6370212766,86.1827659574,141.0,12151.77,1970-01-01 00:00:00.000000044,5.6614893617,798.27,0.333480760725,3,3,0.903846153846,0.333401695379,110.853888889,3990.74,4.05083333333,7.41805555556,267.05,0.333333333333,65.17,2411.29,3.41,4.0527027027,149.95,
4453,50436,FOREST CITY,95.0,4.93432624113,72.3366666667,141.0,10199.47,1970-01-01 00:00:00.000000047,5.90489361702,832.59,0.333440411179,2,2,1.35576923077,0.333522404991,81.62,2693.46,4.81545454545,5.8696969697,193.7,0.333504624872,72.6238709677,2251.34,5.20612903226,6.26451612903,194.2,
4455,50627,ELDORA,42.0,4.69857142857,73.6246428571,28.0,2061.49,1970-01-01 00:00:00.000000014,4.71892857143,132.13,0.333333333333,2,2,0.269230769231,0.333425516224,172.83,691.32,4.8025,12.0,48.0,0.333602584814,66.0609090909,726.67,3.92181818182,7.35,80.85,
4456,52246,IOWA CITY,52.0,3.96770114943,78.1536781609,87.0,6799.37,1970-01-01 00:00:00.000000040,4.36310344828,379.59,0.333333333333,2,2,0.836538461538,0.333526682135,113.417333333,1701.26,3.664,6.71666666667,100.75,0.333333333333,33.994137931,985.83,2.90172413793,2.83517241379,82.22,
4457,52240,IOWA CITY,52.0,3.52114285714,110.883857143,70.0,7761.87,1970-01-01 00:00:00.000000036,7.55857142857,529.1,0.333550811085,3,3,0.448717948718,0.333602584814,116.697,1166.97,3.584,7.15,71.5,0.333635539438,72.4435294118,1231.54,3.46470588235,4.74411764706,80.65,
4459,50533,EAGLE GROVE,99.0,3.93051724138,117.114310345,58.0,6792.63,1970-01-01 00:00:00.000000024,9.76120689655,566.15,0.33353107909,2,2,0.557692307692,0.333333333333,109.315714286,765.21,3.34571428571,9.07142857143,63.5,0.333517699115,155.8,1713.8,4.32545454545,11.5954545455,127.55,
4461,50324,WINDSOR HEIGHTS,77.0,2.64689189189,55.1432432432,148.0,8161.2,1970-01-01 00:00:00.000000046,3.50621621622,518.92,0.333333333333,3,3,0.948717948718,0.333333333333,60.8505263158,2312.32,3.08315789474,4.02815789474,153.07,0.333333333333,47.6432352941,1619.87,3.57735294118,3.04264705882,103.45,
4462,50424,BUFFALO CENTER,95.0,4.80284482759,51.0843103448,116.0,5925.78,1970-01-01 00:00:00.000000044,4.25387931034,493.45,0.333492342124,3,3,0.74358974359,0.33353589507,40.8475,1307.12,4.449375,3.3765625,108.05,0.333333333333,47.5786956522,1094.31,4.43130434783,3.66304347826,84.25,
4463,50438,GARNER,41.0,4.51465277778,109.117361111,144.0,15712.9,1970-01-01 00:00:00.000000048,10.5746527778,1522.75,0.333435657541,3,3,0.923076923077,0.333496875985,123.066875,3938.14,4.7415625,11.34375,363.0,0.333333333333,116.9303125,3741.77,4.3565625,11.578125,370.5,
4464,52748,ELDRIDGE,82.0,5.51625,86.3265,120.0,10359.18,1970-01-01 00:00:00.000000046,5.68125,681.75,0.333390287976,3,3,0.769230769231,0.333518621456,79.2348,1980.87,5.328,5.4208,135.52,0.333333333333,51.2604,1281.51,3.7408,4.3752,109.38,
4467,52761,MUSCATINE,70.0,3.50242424242,49.8803030303,66.0,3292.1,1970-01-01 00:00:00.000000032,3.92318181818,258.93,0.333333333333,2,2,0.634615384615,0.333333333333,47.2423076923,614.15,3.32846153846,3.43153846154,44.61,0.333333333333,36.9676666667,1109.03,4.17166666667,2.811,84.33,
4468,52761,MUSCATINE,70.0,3.54816326531,48.9808163265,49.0,2400.06,1970-01-01 00:00:00.000000013,3.7,181.3,0.333545108005,2,2,0.471153846154,0.333333333333,38.7518181818,426.27,2.88818181818,3.93181818182,43.25,0.333333333333,47.8421428571,669.79,3.00214285714,2.78214285714,38.95,
4470,50703,WATERLOO,7.0,3.015,75.1903846154,26.0,1954.95,1970-01-01 00:00:00.000000018,6.54769230769,170.24,0.333333333333,1,1,0.5,0.333333333333,94.0177777778,846.16,3.44333333333,8.55555555556,77.0,0.333535476046,59.4566666667,535.11,2.57777777778,5.54222222222,49.88,
4471,50702,WATERLOO,7.0,3.85838709677,94.8458064516,31.0,2940.22,1970-01-01 00:00:00.000000018,6.83903225806,212.01,0.333333333333,2,2,0.298076923077,0.333497375328,101.635,813.08,3.74,7.12625,57.01,0.333333333333,65.4423529412,1112.52,4.63882352941,5.41,91.97,
4472,52544,CENTERVILLE,4.0,4.46229166667,79.0,96.0,7584.0,1970-01-01 00:00:00.000000027,6.5290625,626.79,0.333470572331,2,2,0.923076923077,0.333333333333,73.8062068966,2140.38,4.30931034483,6.58482758621,190.96,0.333333333333,118.567857143,1659.95,4.68928571429,9.46428571429,132.5,
4474,51501,COUNCIL BLUFFS,78.0,3.87411764706,109.347843137,51.0,5576.74,1970-01-01 00:00:00.000000019,6.46470588235,329.7,0.333555703803,2,2,0.490384615385,0.333574193001,110.473125,1767.57,3.4375,6.08125,97.3,0.333333333333,149.141111111,1342.27,4.36111111111,8.24444444444,74.2,
4478,50315,DES MOINES,77.0,3.76932862191,76.7364310954,283.0,21716.41,1970-01-01 00:00:00.000000053,5.74604240283,1626.13,0.333333333333,4,4,1.36057692308,0.333518621456,67.8637288136,4003.96,4.06050847458,5.31220338983,313.42,0.333451915103,85.2595454545,5627.13,3.79666666667,5.82636363636,384.54,
